label,message,tokens
ham,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!,"['lol', 'know', 'hey', 'someone', 'great', 'inpersonation', 'flea', 'forums', 'love']"
ham,S but not able to sleep.,"['able', 'sleep']"
spam,Money i have won wining number 946 wot do i do next,"['money', 'wining', 'number', '946', 'wot', 'next']"
ham,Huh so late... Fr dinner?,"['huh', 'late', '...', 'fr', 'dinner']"
ham,1 in cbe. 2 in chennai.,"['1', 'cbe', '2', 'chennai']"
ham,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,"['everything', 'weather', 'keep', 'extra', 'warm', 'cold', 'nothing', 'serious', 'pls', 'lots', 'vitamin', 'c']"
ham,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,"['hey', 'sexy', 'buns', 'day', 'word', 'morning', 'ym', '...', '...', 'think']"
ham,"Nah man, my car is meant to be crammed full of people","['nah', 'man', 'car', 'meant', 'crammed', 'full', 'people']"
ham,U come n search tat vid..not finishd..,"['u', 'come', 'n', 'search', 'tat', 'vid', '..', 'finishd', '..']"
ham,U GOIN OUT 2NITE?,"['u', 'goin', '2nite']"
ham,I dont want to hear anything,"['dont', 'want', 'hear', 'anything']"
ham,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,"['ok', 'lar', 'double', 'check', 'wif', 'da', 'hair', 'dresser', 'already', 'said', 'wun', 'cut', 'v', 'short', 'said', 'cut', 'look', 'nice']"
ham,"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight","['gumby', ""'s"", 'special', 'lt', 'gt', '``', 'cheese', 'pizza', '2', 'know', ""'re"", 'doin', 'tonight']"
ham,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...","['hey', 'want', 'crave', 'miss', 'need', 'love', 'ahmad', 'saeed', 'al', 'hallaq', '...']"
ham,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,"['dunno', 'leh', 'cant', 'remember', 'mayb', 'lor', 'wat', 'time', 'r', 'meeting', 'tmr']"
spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!","['congrats', '1', 'year', 'special', 'cinema', 'pass', '2', 'call', '09061209465', 'c', 'suprman', 'v', 'matrix3', 'starwars3', 'etc', '4', 'free', 'bx420-ip4-5we', '150pm', 'dont', 'miss']"
ham,Keep my payasam there if rinu brings,"['keep', 'payasam', 'rinu', 'brings']"
ham,Ok...,"['ok', '...']"
ham,"Dizzamn, aight I'll ask my suitemates when I get back","['dizzamn', 'aight', ""'ll"", 'ask', 'suitemates', 'get', 'back']"
ham,Or just do that 6times,['6times']
ham,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,"['oi', 'ami', 'parchi', 'na', 'kicchu', 'kaaj', 'korte', 'iccha', 'korche', 'na', 'phone', 'ta', 'tul', 'na', 'plz', 'plz']"
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone,"['sunshine', 'quiz', 'wkly', 'q', 'win', 'top', 'sony', 'dvd', 'player', 'u', 'know', 'country', 'liverpool', 'played', 'mid', 'week', 'txt', 'ansr', '82277', '£1.50', 'sp', 'tyrone']"
ham,Cool. So how come you havent been wined and dined before?,"['cool', 'come', 'havent', 'wined', 'dined']"
ham,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!","['dear', 'regret', 'cudnt', 'pick', 'call.drove', 'frm', 'ctla', 'cochin', 'home.left', 'mobile', 'car', '..', 'ente', 'style', 'ishtamayoo', 'happy', 'bakrid']"
ham,Let me know how to contact you. I've you settled in a room. Lets know you are ok.,"['let', 'know', 'contact', ""'ve"", 'settled', 'room', 'lets', 'know', 'ok']"
ham,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;,"['first', 'time', 'history', ""'need"", ""'comfort"", ""'luxury"", 'sold', 'price', 'india', '..', 'onion-rs', 'lt', 'gt', 'petrol-rs', 'lt', 'gt', 'beer-rs', 'lt', 'gt', 'shesil', 'lt', 'gt']"
ham,Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x,"['hey', 'u', 'fancy', 'meetin', '4', 'cha', '\x96', 'hav', 'lil', 'beverage', 'txt', 'ring', 'meet', 'l8r', 'quite', 'tired', 'got', '3', 'v.pist', 'love', 'pete', 'x', 'x', 'x']"
ham,Still i have not checked it da. . .,"['still', 'checked', 'da']"
ham,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE,"['regret', 'inform', 'u', 'nhs', 'made', 'mistake.u', 'never', 'actually', 'born.please', 'report', '2', 'yor', 'local', 'hospital', '2b', 'terminated.we', 'r', 'sorry', '4', 'inconvenience']"
ham,"I can't, I don't have her number!","['ca', ""n't"", ""n't"", 'number']"
ham,"Sorry, I'll call later","['sorry', ""'ll"", 'call', 'later']"
spam,Please CALL 08712402578 immediately as there is an urgent message waiting for you,"['please', 'call', '08712402578', 'immediately', 'urgent', 'message', 'waiting']"
ham,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,"['keep', 'safe', 'need', 'miss', 'already', 'envy', 'everyone', 'see', ""'s"", 'real', 'life']"
spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,"['santa', 'calling', 'would', 'little', 'ones', 'like', 'call', 'santa', 'xmas', 'eve', 'call', '09077818151', 'book', 'time', 'calls1.50ppm', 'last', '3mins', '30s', 'c', 'www.santacalling.com']"
spam,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO","['sms', 'ac', 'jsco', 'energy', 'high', 'u', 'may', 'know', '2channel', '2day', 'ur', 'leadership', 'skills', 'r', 'strong', 'psychic', 'reply', 'ans', 'w/question', 'end', 'reply', 'end', 'jsco']"
ham,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.","['chile', 'please', ""'s"", 'lt', 'decimal', 'gt', 'hour', 'drive', 'come', 'time', 'subletting', 'feb-april', 'audition', 'season']"
ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,"['smile', 'pleasure', 'smile', 'pain', 'smile', 'trouble', 'pours', 'like', 'rain', 'smile', 'sum1', 'hurts', 'u', 'smile', 'becoz', 'someone', 'still', 'loves', 'see', 'u', 'smiling']"
ham,Yes. It's all innocent fun. O:-),"['yes', ""'s"", 'innocent', 'fun']"
ham,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,"['back', 'bit', 'long', 'cos', 'accident', 'a30', 'divert', 'via', 'wadebridge.i', 'brilliant', 'weekend', 'thanks', 'speak', 'soon', 'lots', 'love']"
ham,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen","['good', 'afternoon', 'glorious', 'anniversary', 'day', 'sweet', 'j', 'hope', 'finds', 'happy', 'content', 'prey', 'think', 'send', 'teasing', 'kiss', 'across', 'sea', 'coaxing', 'images', 'fond', 'souveniers', '...', 'cougar-pen']"
ham,Ok lor... But buy wat?,"['ok', 'lor', '...', 'buy', 'wat']"
ham,She's borderline but yeah whatever.,"[""'s"", 'borderline', 'yeah', 'whatever']"
ham,"Sorry, I'll call later","['sorry', ""'ll"", 'call', 'later']"
ham,Good night. Am going to sleep.,"['good', 'night', 'going', 'sleep']"
ham,Yeah but which is worse for i,"['yeah', 'worse']"
spam,Thanks for your subscription to Ringtone UK your mobile will be charged £5/month Please confirm by replying YES or NO. If you reply NO you will not be charged,"['thanks', 'subscription', 'ringtone', 'uk', 'mobile', 'charged', '£5/month', 'please', 'confirm', 'replying', 'yes', 'reply', 'charged']"
ham,Ok.,['ok']
ham,Just sleeping..and surfing,"['sleeping', '..', 'surfing']"
spam,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)","['freemsg', 'awarded', 'free', 'mini', 'digital', 'camera', 'reply', 'snap', 'collect', 'prize', 'quizclub', 'opt', 'stop', '80122300p/wk', 'sp', 'rwm', 'ph:08704050406']"
ham,Why you keeping me away like this,"['keeping', 'away', 'like']"
ham,Ofcourse I also upload some songs,"['ofcourse', 'also', 'upload', 'songs']"
ham,What does the dance river do?,"['dance', 'river']"
spam,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week,"['knock', 'knock', 'txt', 'whose', '80082', 'enter', 'r', 'weekly', 'draw', '4', '£250', 'gift', 'voucher', '4', 'store', 'yr', 'choice', 'cs', 'www.tkls.com', 'age16', 'stoptxtstop£1.50/week']"
ham,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,"['u', 'ask', 'darren', 'go', 'n', 'pick', 'u', 'lor', '...', 'oso', 'sian', 'tmr', 'haf', '2', 'meet', 'lect', '...']"
ham,You always make things bigger than they are,"['always', 'make', 'things', 'bigger']"
ham,Tomarrow final hearing on my laptop case so i cant.,"['tomarrow', 'final', 'hearing', 'laptop', 'case', 'cant']"
ham,I did. One slice and one breadstick. Lol,"['one', 'slice', 'one', 'breadstick', 'lol']"
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,"['hope', ""'ve"", 'settled', 'new', 'school', 'year', 'wishin', 'gr8', 'day']"
ham,I'm going out to buy mum's present ar.,"[""'m"", 'going', 'buy', 'mum', ""'s"", 'present', 'ar']"
ham,Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.,"['uncle', 'boye', 'need', 'movies', 'oh', 'guide', 'plus', 'know', 'torrents', 'particularly', 'legal', 'system', 'slowing', 'gr8', 'day', 'plus', 'started', 'cos', 'dont', 'meet', 'online', 'honey', 'moon']"
ham,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!","['done', 'handed', ""n't"", 'know', 'mega', 'shop', 'asda', 'counts', 'celebration', 'thats', ""'m""]"
ham,K I'll take care of it,"['k', ""'ll"", 'take', 'care']"
ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?","['watching', 'cartoon', 'listening', 'music', 'amp', 'eve', 'go', 'temple', 'amp', 'church', '..', 'u']"
ham,Unlimited texts. Limited minutes.,"['unlimited', 'texts', 'limited', 'minutes']"
spam,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more,"['next', 'month', 'get', 'upto', '50', 'calls', '4', 'ur', 'standard', 'network', 'charge', '2', 'activate', 'call', '9061100010', 'c', 'wire3.net', '1st4terms', 'pobox84', 'm26', '3uz', 'cost', '£1.50', 'min', 'mobcudb']"
ham,Nice.nice.how is it working?,"['nice.nice.how', 'working']"
ham,No screaming means shouting..,"['screaming', 'means', 'shouting', '..']"
ham,"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.","['hey', 'sorry', 'didntgive', 'ya', 'bellearlier', 'hunny', 'bedbut', 'mite', 'go', '2', 'thepub', 'l8tr', 'uwana', 'mt', 'loads', 'luv', 'jenxxx']"
ham,Wat would u like 4 ur birthday?,"['wat', 'would', 'u', 'like', '4', 'ur', 'birthday']"
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,"['private', '2003', 'account', 'statement', 'shows', '800', 'un-redeemed', 's.', 'i.', 'm.', 'points', 'call', '08718738002', 'identifier', 'code', '48922', 'expires', '21/11/04']"
spam,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm","[""'ve"", 'tkts', 'euro2004', 'cup', 'final', '£800', 'cash', 'collect', 'call', '09058099801', 'b4190604', 'pobox', '7876150ppm']"
ham,Do ü noe if ben is going?,"['ü', 'noe', 'ben', 'going']"
ham,Have you got Xmas radio times. If not i will get it now,"['got', 'xmas', 'radio', 'times', 'get']"
ham,God bless.get good sleep my dear...i will pray!,"['god', 'bless.get', 'good', 'sleep', 'dear', '...', 'pray']"
ham,Eh u send wrongly lar...,"['eh', 'u', 'send', 'wrongly', 'lar', '...']"
ham,K da:)how many page you want?,"['k', 'da', 'many', 'page', 'want']"
ham,"Aight fuck it, I'll get it later","['aight', 'fuck', ""'ll"", 'get', 'later']"
spam,This message is brought to you by GMW Ltd. and is not connected to the,"['message', 'brought', 'gmw', 'ltd.', 'connected']"
ham,Can u get pic msgs to your phone?,"['u', 'get', 'pic', 'msgs', 'phone']"
spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p,"['want', '2', 'get', 'laid', 'tonight', 'want', 'real', 'dogging', 'locations', 'sent', 'direct', '2', 'ur', 'mob', 'join', 'uk', ""'s"", 'largest', 'dogging', 'network', 'txting', 'moan', '69888nyt', 'ec2a', '31p.msg', '150p']"
ham,Tell me pa. How is pain de.,"['tell', 'pa.', 'pain', 'de']"
ham,"Awesome, that gonna be soon or later tonight?","['awesome', 'gon', 'na', 'soon', 'later', 'tonight']"
ham,What you doing?how are you?,[]
spam,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,"['free', 'msg', 'billed', 'mobile', 'number', 'mistake', 'shortcode', '83332.please', 'call', '08081263000', 'charges', 'refunded.this', 'call', 'free', 'bt', 'landline']"
ham,Try to do something dear. You read something for exams,"['try', 'something', 'dear', 'read', 'something', 'exams']"
ham,Am i that much bad to avoid like this?,"['much', 'bad', 'avoid', 'like']"
ham,I will vote for wherever my heart guides me,"['vote', 'wherever', 'heart', 'guides']"
ham,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,"['k.k', ""'m"", 'going', 'tirunelvali', 'week', 'see', 'uncle', '..', 'already', 'spend', 'amount', 'taking', 'dress', '.so', 'want', 'money.i', 'give', 'feb', '1']"
ham,Really dun bluff me leh... U sleep early too. Nite...,"['really', 'dun', 'bluff', 'leh', '...', 'u', 'sleep', 'early', 'nite', '...']"
ham,First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries,"['first', 'gained', 'lt', 'gt', 'kg', 'since', 'took', 'second', 'done', 'blood', 'sugar', 'tests', 'ok', 'blood', 'pressure', 'within', 'normal', 'limits', 'worries']"
ham,I cant pick the phone right now. Pls send a message,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']"
ham,Do you want bold 2 or bb torch,"['want', 'bold', '2', 'bb', 'torch']"
ham,K..k:)how much does it cost?,"['k', '..', 'k', 'much', 'cost']"
ham,Thanks chikku..:-) gud nyt:-*,"['thanks', 'chikku', '..', 'gud', 'nyt']"
ham,"Mah b, I'll pick it up tomorrow","['mah', 'b', ""'ll"", 'pick', 'tomorrow']"
ham,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,"['board', 'working', 'fine', 'issue', 'overheating', 'also', 'reslove', 'still', 'software', 'inst', 'pending', 'come', 'around', '8', 'clock']"
ham,Just now saw your message.it k da:),"['saw', 'message.it', 'k', 'da']"
ham,"Garbage bags, eggs, jam, bread, hannaford wheat chex","['garbage', 'bags', 'eggs', 'jam', 'bread', 'hannaford', 'wheat', 'chex']"
ham,great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),"['great', 'princess', 'love', 'giving', 'receiving', 'oral', 'doggy', 'style', 'fave', 'position', 'enjoy', 'making', 'love', 'lt', 'gt', 'times', 'per', 'night']"
spam,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,"['lord', 'rings', 'return', 'king', 'store', 'reply', 'lotr', '2', 'june', '4', 'chance', '2', 'win', 'lotr', 'soundtrack', 'cds', 'stdtxtrate', 'reply', 'stop', 'end', 'txts']"
ham,"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much","['hi', 'wlcome', 'back', 'wonder', 'got', 'eaten', 'lion', 'something', 'nothing', 'much']"
ham,"Sorry, I'll call later","['sorry', ""'ll"", 'call', 'later']"
